id,number,available_bikes,available_bike_stands,status,last_update
11221,60,4,26,OPEN,2025-03-23 19:03:22
11222,102,4,36,OPEN,2025-03-23 19:03:22
11223,38,31,8,OPEN,2025-03-23 19:03:22
11224,53,20,20,OPEN,2025-03-23 19:03:23
11225,58,34,6,OPEN,2025-03-23 19:03:23
11226,66,7,33,OPEN,2025-03-23 19:03:23
11227,104,0,40,OPEN,2025-03-23 19:03:23
11228,101,14,16,OPEN,2025-03-23 19:03:23
11229,115,19,11,OPEN,2025-03-23 19:03:23
11230,47,3,37,OPEN,2025-03-23 19:03:23
11231,117,8,32,OPEN,2025-03-23 19:03:23
11232,8,2,28,OPEN,2025-03-23 19:03:23
11233,27,8,12,OPEN,2025-03-23 19:03:24
11234,16,19,1,OPEN,2025-03-23 19:03:24
11235,96,10,20,OPEN,2025-03-23 19:03:24
11236,82,2,20,OPEN,2025-03-23 19:03:24
11237,76,1,37,OPEN,2025-03-23 19:03:24
11238,71,4,36,OPEN,2025-03-23 19:03:24
11239,79,0,27,OPEN,2025-03-23 19:03:24
11240,69,10,30,OPEN,2025-03-23 19:03:24
11241,25,6,24,OPEN,2025-03-23 19:03:24
11242,51,0,0,OPEN,2025-03-23 19:03:25
11243,37,20,10,OPEN,2025-03-23 19:03:25
11244,59,0,20,OPEN,2025-03-23 19:03:25
11245,95,12,28,OPEN,2025-03-23 19:03:25
11246,94,23,17,OPEN,2025-03-23 19:03:25
11247,105,2,34,OPEN,2025-03-23 19:03:25
11248,36,36,4,OPEN,2025-03-23 19:03:25
11249,93,35,5,OPEN,2025-03-23 19:03:25
11250,22,10,10,OPEN,2025-03-23 19:03:25
11251,50,5,35,OPEN,2025-03-23 19:03:26
11252,110,2,38,OPEN,2025-03-23 19:03:26
11253,12,0,20,OPEN,2025-03-23 19:03:26
11254,34,7,23,OPEN,2025-03-23 19:03:26
11255,78,0,40,OPEN,2025-03-23 19:03:26
11256,2,0,20,OPEN,2025-03-23 19:03:26
11257,75,35,5,OPEN,2025-03-23 19:03:26
11258,111,0,40,OPEN,2025-03-23 19:03:26
11259,26,12,8,OPEN,2025-03-23 19:03:26
11260,65,0,40,OPEN,2025-03-23 19:03:27
11261,15,1,15,OPEN,2025-03-23 19:03:27
11262,86,37,0,OPEN,2025-03-23 19:03:27
11263,35,23,7,OPEN,2025-03-23 19:03:27
11264,10,16,0,OPEN,2025-03-23 19:03:27
11265,100,16,9,OPEN,2025-03-23 19:03:27
11266,24,19,1,OPEN,2025-03-23 19:03:27
11267,64,10,30,OPEN,2025-03-23 19:03:27
11268,109,11,18,OPEN,2025-03-23 19:03:27
11269,85,24,11,OPEN,2025-03-23 19:03:28
11270,107,0,40,OPEN,2025-03-23 19:03:28
11271,33,19,4,OPEN,2025-03-23 19:03:28
11272,44,1,29,OPEN,2025-03-23 19:03:28
11273,89,3,37,OPEN,2025-03-23 19:03:28
11274,57,1,22,OPEN,2025-03-23 19:03:28
11275,80,26,14,OPEN,2025-03-23 19:03:28
11276,41,8,12,OPEN,2025-03-23 19:03:28
11277,3,19,1,OPEN,2025-03-23 19:03:28
11278,40,16,5,OPEN,2025-03-23 19:03:29
11279,29,29,0,OPEN,2025-03-23 19:03:29
11280,103,1,39,OPEN,2025-03-23 19:03:29
11281,28,7,23,OPEN,2025-03-23 19:03:29
11282,39,15,5,OPEN,2025-03-23 19:03:29
11283,83,29,11,OPEN,2025-03-23 19:03:29
11284,92,37,3,OPEN,2025-03-23 19:03:29
11285,21,7,23,OPEN,2025-03-23 19:03:29
11286,88,5,25,OPEN,2025-03-23 19:03:29
11287,42,20,10,OPEN,2025-03-23 19:08:30
11288,30,0,20,OPEN,2025-03-23 19:08:30
11289,54,3,30,OPEN,2025-03-23 19:08:30
11290,108,0,35,OPEN,2025-03-23 19:08:30
11291,20,3,27,OPEN,2025-03-23 19:08:30
11292,56,12,28,OPEN,2025-03-23 19:08:30
11293,6,19,1,OPEN,2025-03-23 19:08:30
11294,18,8,22,OPEN,2025-03-23 19:08:31
11295,32,13,17,OPEN,2025-03-23 19:08:31
11296,52,22,10,OPEN,2025-03-23 19:08:31
11297,48,2,38,OPEN,2025-03-23 19:08:31
11298,13,8,22,OPEN,2025-03-23 19:08:31
11299,43,2,28,OPEN,2025-03-23 19:08:31
11300,31,16,4,OPEN,2025-03-23 19:08:31
11301,98,39,1,OPEN,2025-03-23 19:08:31
11302,14,26,4,OPEN,2025-03-23 19:08:31
11303,1,20,11,OPEN,2025-03-23 19:08:32
11304,23,12,18,OPEN,2025-03-23 19:08:32
11305,106,8,32,OPEN,2025-03-23 19:08:32
11306,112,4,26,OPEN,2025-03-23 19:08:32
11307,68,13,27,OPEN,2025-03-23 19:08:32
11308,74,7,23,OPEN,2025-03-23 19:08:32
11309,87,26,12,OPEN,2025-03-23 19:08:32
11310,84,16,14,OPEN,2025-03-23 19:08:32
11311,90,7,33,OPEN,2025-03-23 19:08:32
11312,11,13,17,OPEN,2025-03-23 19:08:33
11313,17,6,14,OPEN,2025-03-23 19:08:33
11314,45,20,10,OPEN,2025-03-23 19:08:33
11315,114,7,33,OPEN,2025-03-23 19:08:33
11316,72,16,15,OPEN,2025-03-23 19:08:33
11317,63,27,8,OPEN,2025-03-23 19:08:33
11318,113,9,20,OPEN,2025-03-23 19:08:33
11319,91,28,2,OPEN,2025-03-23 19:08:33
11320,99,1,29,OPEN,2025-03-23 19:08:33
11321,9,19,5,OPEN,2025-03-23 19:08:34
11322,67,1,39,OPEN,2025-03-23 19:08:34
11323,116,0,30,OPEN,2025-03-23 19:08:34
11324,55,0,36,OPEN,2025-03-23 19:08:34
11325,62,1,39,OPEN,2025-03-23 19:08:34
11326,5,0,40,OPEN,2025-03-23 19:08:34
11327,97,27,13,OPEN,2025-03-23 19:08:34
11328,61,0,25,OPEN,2025-03-23 19:08:34
11329,77,25,4,OPEN,2025-03-23 19:08:35
11330,73,2,28,OPEN,2025-03-23 19:08:35
11331,4,18,2,OPEN,2025-03-23 19:08:35
11332,49,9,31,OPEN,2025-03-23 19:08:35
11333,19,24,6,OPEN,2025-03-23 19:08:35
11334,7,3,26,OPEN,2025-03-23 19:08:35
11335,60,7,23,OPEN,2025-03-23 19:08:35
11336,102,4,36,OPEN,2025-03-23 19:08:35
11337,38,31,8,OPEN,2025-03-23 19:08:36
11338,53,20,20,OPEN,2025-03-23 19:08:36
11339,58,39,1,OPEN,2025-03-23 19:08:36
11340,66,7,33,OPEN,2025-03-23 19:08:36
11341,104,0,40,OPEN,2025-03-23 19:08:36
11342,101,12,18,OPEN,2025-03-23 19:08:36
11343,115,19,11,OPEN,2025-03-23 19:08:36
11344,47,3,37,OPEN,2025-03-23 19:08:36
11345,117,8,32,OPEN,2025-03-23 19:08:36
11346,8,2,28,OPEN,2025-03-23 19:08:37
11347,27,8,12,OPEN,2025-03-23 19:08:37
11348,16,18,2,OPEN,2025-03-23 19:08:37
11349,96,10,20,OPEN,2025-03-23 19:08:37
11350,82,3,19,OPEN,2025-03-23 19:08:37
11351,76,1,37,OPEN,2025-03-23 19:08:37
11352,71,4,36,OPEN,2025-03-23 19:08:37
11353,79,0,27,OPEN,2025-03-23 19:08:37
11354,69,10,30,OPEN,2025-03-23 19:08:37
11355,25,6,24,OPEN,2025-03-23 19:08:38
11356,51,0,0,OPEN,2025-03-23 19:08:38
11357,37,20,10,OPEN,2025-03-23 19:08:38
11358,59,0,20,OPEN,2025-03-23 19:08:38
11359,95,12,28,OPEN,2025-03-23 19:08:38
11360,94,23,17,OPEN,2025-03-23 19:08:38
11361,105,2,34,OPEN,2025-03-23 19:08:38
11362,36,36,4,OPEN,2025-03-23 19:08:38
11363,93,35,5,OPEN,2025-03-23 19:08:38
11364,22,10,10,OPEN,2025-03-23 19:08:39
11365,50,4,36,OPEN,2025-03-23 19:08:39
11366,110,2,38,OPEN,2025-03-23 19:08:39
11367,12,0,20,OPEN,2025-03-23 19:08:39
11368,34,8,22,OPEN,2025-03-23 19:08:39
11369,78,0,40,OPEN,2025-03-23 19:08:39
11370,2,0,20,OPEN,2025-03-23 19:08:39
11371,75,35,5,OPEN,2025-03-23 19:08:40
11372,111,0,40,OPEN,2025-03-23 19:08:40
11373,26,12,8,OPEN,2025-03-23 19:08:40
11374,65,0,40,OPEN,2025-03-23 19:08:40
11375,15,1,15,OPEN,2025-03-23 19:08:40
11376,86,36,1,OPEN,2025-03-23 19:08:40
11377,35,23,7,OPEN,2025-03-23 19:08:40
11378,10,16,0,OPEN,2025-03-23 19:08:40
11379,100,14,11,OPEN,2025-03-23 19:08:41
11380,24,19,1,OPEN,2025-03-23 19:08:41
11381,64,10,30,OPEN,2025-03-23 19:08:41
11382,109,11,18,OPEN,2025-03-23 19:08:41
11383,85,24,11,OPEN,2025-03-23 19:08:41
11384,107,2,38,OPEN,2025-03-23 19:08:41
11385,33,18,5,OPEN,2025-03-23 19:08:41
11386,44,1,29,OPEN,2025-03-23 19:08:41
11387,89,3,37,OPEN,2025-03-23 19:08:41
11388,57,1,22,OPEN,2025-03-23 19:08:42
11389,80,26,14,OPEN,2025-03-23 19:08:42
11390,41,8,12,OPEN,2025-03-23 19:08:42
11391,3,19,1,OPEN,2025-03-23 19:08:42
11392,40,16,5,OPEN,2025-03-23 19:08:42
11393,29,28,1,OPEN,2025-03-23 19:08:42
11394,103,1,39,OPEN,2025-03-23 19:08:42
11395,28,7,23,OPEN,2025-03-23 19:08:42
11396,39,16,4,OPEN,2025-03-23 19:08:42
11397,83,29,11,OPEN,2025-03-23 19:08:43
11398,92,37,3,OPEN,2025-03-23 19:08:43
11399,21,5,25,OPEN,2025-03-23 19:08:43
11400,88,5,25,OPEN,2025-03-23 19:08:43
11401,42,22,8,OPEN,2025-03-23 19:13:43
11402,30,0,20,OPEN,2025-03-23 19:13:43
11403,54,4,29,OPEN,2025-03-23 19:13:43
11404,108,0,35,OPEN,2025-03-23 19:13:43
11405,20,3,27,OPEN,2025-03-23 19:13:44
11406,56,15,25,OPEN,2025-03-23 19:13:44
11407,6,19,1,OPEN,2025-03-23 19:13:44
11408,18,7,23,OPEN,2025-03-23 19:13:44
11409,32,12,18,OPEN,2025-03-23 19:13:44
11410,52,22,10,OPEN,2025-03-23 19:13:44
11411,48,2,38,OPEN,2025-03-23 19:13:44
11412,13,8,22,OPEN,2025-03-23 19:13:44
11413,43,2,28,OPEN,2025-03-23 19:13:44
11414,31,16,4,OPEN,2025-03-23 19:13:45
11415,98,39,1,OPEN,2025-03-23 19:13:45
11416,14,28,2,OPEN,2025-03-23 19:13:45
11417,1,18,13,OPEN,2025-03-23 19:13:45
11418,23,12,18,OPEN,2025-03-23 19:13:45
11419,106,8,32,OPEN,2025-03-23 19:13:45
11420,112,5,25,OPEN,2025-03-23 19:13:45
11421,68,13,27,OPEN,2025-03-23 19:13:45
11422,74,7,23,OPEN,2025-03-23 19:13:46
11423,87,26,12,OPEN,2025-03-23 19:13:46
11424,84,16,14,OPEN,2025-03-23 19:13:46
11425,90,8,32,OPEN,2025-03-23 19:13:46
11426,11,13,17,OPEN,2025-03-23 19:13:46
11427,17,6,14,OPEN,2025-03-23 19:13:46
11428,45,20,10,OPEN,2025-03-23 19:13:46
11429,114,6,34,OPEN,2025-03-23 19:13:46
11430,72,16,15,OPEN,2025-03-23 19:13:47
11431,63,27,8,OPEN,2025-03-23 19:13:47
11432,113,9,20,OPEN,2025-03-23 19:13:47
11433,91,28,2,OPEN,2025-03-23 19:13:47
11434,99,1,29,OPEN,2025-03-23 19:13:47
11435,9,18,6,OPEN,2025-03-23 19:13:47
11436,67,4,36,OPEN,2025-03-23 19:13:47
11437,116,0,30,OPEN,2025-03-23 19:13:47
11438,55,0,36,OPEN,2025-03-23 19:13:47
11439,62,1,39,OPEN,2025-03-23 19:13:48
11440,5,0,40,OPEN,2025-03-23 19:13:48
11441,97,27,13,OPEN,2025-03-23 19:13:48
11442,61,0,25,OPEN,2025-03-23 19:13:48
11443,77,24,5,OPEN,2025-03-23 19:13:48
11444,73,2,28,OPEN,2025-03-23 19:13:48
11445,4,18,2,OPEN,2025-03-23 19:13:48
11446,49,9,31,OPEN,2025-03-23 19:13:48
11447,19,26,4,OPEN,2025-03-23 19:13:48
11448,7,3,26,OPEN,2025-03-23 19:13:49
11449,60,7,23,OPEN,2025-03-23 19:13:49
11450,102,4,36,OPEN,2025-03-23 19:13:49
11451,38,31,8,OPEN,2025-03-23 19:13:49
11452,53,20,20,OPEN,2025-03-23 19:13:49
11453,58,40,0,OPEN,2025-03-23 19:13:49
11454,66,7,33,OPEN,2025-03-23 19:13:49
11455,104,0,40,OPEN,2025-03-23 19:13:49
11456,101,12,18,OPEN,2025-03-23 19:13:49
11457,115,20,10,OPEN,2025-03-23 19:13:50
11458,47,3,37,OPEN,2025-03-23 19:13:50
11459,117,8,32,OPEN,2025-03-23 19:13:50
11460,8,2,28,OPEN,2025-03-23 19:13:50
11461,27,8,12,OPEN,2025-03-23 19:13:50
11462,16,18,2,OPEN,2025-03-23 19:13:50
11463,96,11,19,OPEN,2025-03-23 19:13:50
11464,82,3,19,OPEN,2025-03-23 19:13:50
11465,76,1,37,OPEN,2025-03-23 19:13:50
11466,71,3,37,OPEN,2025-03-23 19:13:51
11467,79,0,27,OPEN,2025-03-23 19:13:51
11468,69,10,30,OPEN,2025-03-23 19:13:51
11469,25,6,24,OPEN,2025-03-23 19:13:51
11470,51,0,0,OPEN,2025-03-23 19:13:51
11471,37,20,10,OPEN,2025-03-23 19:13:51
11472,59,0,20,OPEN,2025-03-23 19:13:51
11473,95,12,28,OPEN,2025-03-23 19:13:51
11474,94,23,17,OPEN,2025-03-23 19:13:51
11475,105,2,34,OPEN,2025-03-23 19:13:52
11476,36,36,4,OPEN,2025-03-23 19:13:52
11477,93,35,5,OPEN,2025-03-23 19:13:52
11478,22,8,12,OPEN,2025-03-23 19:13:52
11479,50,4,36,OPEN,2025-03-23 19:13:52
11480,110,2,38,OPEN,2025-03-23 19:13:52
11481,12,0,20,OPEN,2025-03-23 19:13:52
11482,34,8,22,OPEN,2025-03-23 19:13:52
11483,78,0,40,OPEN,2025-03-23 19:13:52
11484,2,0,20,OPEN,2025-03-23 19:13:53
11485,75,36,4,OPEN,2025-03-23 19:13:53
11486,111,0,40,OPEN,2025-03-23 19:13:53
11487,26,12,8,OPEN,2025-03-23 19:13:53
11488,65,0,40,OPEN,2025-03-23 19:13:53
11489,15,1,15,OPEN,2025-03-23 19:13:53
11490,86,36,1,OPEN,2025-03-23 19:13:53
11491,35,23,7,OPEN,2025-03-23 19:13:53
11492,10,16,0,OPEN,2025-03-23 19:13:54
11493,100,14,11,OPEN,2025-03-23 19:13:54
11494,24,19,1,OPEN,2025-03-23 19:13:54
11495,64,10,30,OPEN,2025-03-23 19:13:54
11496,109,10,19,OPEN,2025-03-23 19:13:54
11497,85,24,11,OPEN,2025-03-23 19:13:54
11498,107,2,38,OPEN,2025-03-23 19:13:54
11499,33,17,6,OPEN,2025-03-23 19:13:54
11500,44,1,29,OPEN,2025-03-23 19:13:54
11501,89,3,37,OPEN,2025-03-23 19:13:55
11502,57,1,22,OPEN,2025-03-23 19:13:55
11503,80,26,14,OPEN,2025-03-23 19:13:55
11504,41,8,12,OPEN,2025-03-23 19:13:55
11505,3,18,2,OPEN,2025-03-23 19:13:55
11506,40,16,5,OPEN,2025-03-23 19:13:55
11507,29,29,0,OPEN,2025-03-23 19:13:55
11508,103,1,39,OPEN,2025-03-23 19:13:55
11509,28,7,23,OPEN,2025-03-23 19:13:55
11510,39,16,4,OPEN,2025-03-23 19:13:56
11511,83,29,11,OPEN,2025-03-23 19:13:56
11512,92,37,3,OPEN,2025-03-23 19:13:56
11513,21,5,25,OPEN,2025-03-23 19:13:56
11514,88,5,25,OPEN,2025-03-23 19:13:56
11515,42,22,8,OPEN,2025-03-23 19:18:56
11516,30,0,20,OPEN,2025-03-23 19:18:56
11517,54,4,29,OPEN,2025-03-23 19:18:56
11518,108,0,35,OPEN,2025-03-23 19:18:57
11519,20,3,27,OPEN,2025-03-23 19:18:57
11520,56,19,21,OPEN,2025-03-23 19:18:57
11521,6,18,2,OPEN,2025-03-23 19:18:57
11522,18,8,22,OPEN,2025-03-23 19:18:57
11523,32,12,18,OPEN,2025-03-23 19:18:57
11524,52,23,9,OPEN,2025-03-23 19:18:57
11525,48,5,35,OPEN,2025-03-23 19:18:57
11526,13,8,22,OPEN,2025-03-23 19:18:58
11527,43,2,28,OPEN,2025-03-23 19:18:58
11528,31,15,5,OPEN,2025-03-23 19:18:58
11529,98,39,1,OPEN,2025-03-23 19:18:58
11530,14,28,2,OPEN,2025-03-23 19:18:58
11531,1,19,12,OPEN,2025-03-23 19:18:58
11532,23,12,18,OPEN,2025-03-23 19:18:58
11533,106,8,32,OPEN,2025-03-23 19:18:58
11534,112,5,25,OPEN,2025-03-23 19:18:58
11535,68,13,27,OPEN,2025-03-23 19:18:59
11536,74,7,23,OPEN,2025-03-23 19:18:59
11537,87,26,12,OPEN,2025-03-23 19:18:59
11538,84,16,14,OPEN,2025-03-23 19:18:59
11539,90,8,32,OPEN,2025-03-23 19:18:59
11540,11,13,17,OPEN,2025-03-23 19:18:59
11541,17,6,14,OPEN,2025-03-23 19:18:59
11542,45,20,10,OPEN,2025-03-23 19:18:59
11543,114,6,34,OPEN,2025-03-23 19:18:59
11544,72,16,15,OPEN,2025-03-23 19:19:00
11545,63,27,8,OPEN,2025-03-23 19:19:00
11546,113,9,20,OPEN,2025-03-23 19:19:00
11547,91,29,1,OPEN,2025-03-23 19:19:00
11548,99,1,29,OPEN,2025-03-23 19:19:00
11549,9,18,6,OPEN,2025-03-23 19:19:00
11550,67,4,36,OPEN,2025-03-23 19:19:00
11551,116,0,30,OPEN,2025-03-23 19:19:00
11552,55,0,36,OPEN,2025-03-23 19:19:00
11553,62,1,39,OPEN,2025-03-23 19:19:01
11554,5,0,40,OPEN,2025-03-23 19:19:01
11555,97,27,13,OPEN,2025-03-23 19:19:01
11556,61,0,25,OPEN,2025-03-23 19:19:01
11557,77,25,4,OPEN,2025-03-23 19:19:01
11558,73,2,28,OPEN,2025-03-23 19:19:01
11559,4,18,2,OPEN,2025-03-23 19:19:01
11560,49,9,31,OPEN,2025-03-23 19:19:01
11561,19,26,4,OPEN,2025-03-23 19:19:01
11562,7,3,26,OPEN,2025-03-23 19:19:02
11563,60,6,24,OPEN,2025-03-23 19:19:02
11564,102,4,36,OPEN,2025-03-23 19:19:02
11565,38,32,7,OPEN,2025-03-23 19:19:02
11566,53,19,21,OPEN,2025-03-23 19:19:02
11567,58,40,0,OPEN,2025-03-23 19:19:02
11568,66,7,33,OPEN,2025-03-23 19:19:02
11569,104,0,40,OPEN,2025-03-23 19:19:02
11570,101,12,18,OPEN,2025-03-23 19:19:02
11571,115,20,10,OPEN,2025-03-23 19:19:03
11572,47,3,37,OPEN,2025-03-23 19:19:03
11573,117,9,31,OPEN,2025-03-23 19:19:03
11574,8,2,28,OPEN,2025-03-23 19:19:03
11575,27,8,12,OPEN,2025-03-23 19:19:03
11576,16,18,2,OPEN,2025-03-23 19:19:03
11577,96,11,19,OPEN,2025-03-23 19:19:03
11578,82,3,19,OPEN,2025-03-23 19:19:03
11579,76,1,37,OPEN,2025-03-23 19:19:04
11580,71,3,37,OPEN,2025-03-23 19:19:04
11581,79,0,27,OPEN,2025-03-23 19:19:04
11582,69,12,28,OPEN,2025-03-23 19:19:04
11583,25,6,24,OPEN,2025-03-23 19:19:04
11584,51,0,0,OPEN,2025-03-23 19:19:04
11585,37,20,10,OPEN,2025-03-23 19:19:04
11586,59,0,20,OPEN,2025-03-23 19:19:04
11587,95,13,27,OPEN,2025-03-23 19:19:04
11588,94,23,17,OPEN,2025-03-23 19:19:05
11589,105,2,34,OPEN,2025-03-23 19:19:05
11590,36,36,4,OPEN,2025-03-23 19:19:05
11591,93,35,5,OPEN,2025-03-23 19:19:05
11592,22,7,13,OPEN,2025-03-23 19:19:05
11593,50,4,36,OPEN,2025-03-23 19:19:05
11594,110,2,38,OPEN,2025-03-23 19:19:05
11595,12,0,20,OPEN,2025-03-23 19:19:05
11596,34,9,21,OPEN,2025-03-23 19:19:05
11597,78,0,40,OPEN,2025-03-23 19:19:06
11598,2,0,20,OPEN,2025-03-23 19:19:06
11599,75,37,3,OPEN,2025-03-23 19:19:06
11600,111,1,39,OPEN,2025-03-23 19:19:06
11601,26,12,8,OPEN,2025-03-23 19:19:06
11602,65,0,40,OPEN,2025-03-23 19:19:06
11603,15,1,15,OPEN,2025-03-23 19:19:06
11604,86,35,2,OPEN,2025-03-23 19:19:06
11605,35,23,7,OPEN,2025-03-23 19:19:06
11606,10,16,0,OPEN,2025-03-23 19:19:07
11607,100,14,11,OPEN,2025-03-23 19:19:07
11608,24,19,1,OPEN,2025-03-23 19:19:07
11609,64,9,31,OPEN,2025-03-23 19:19:07
11610,109,10,19,OPEN,2025-03-23 19:19:07
11611,85,24,11,OPEN,2025-03-23 19:19:07
11612,107,2,38,OPEN,2025-03-23 19:19:07
11613,33,15,8,OPEN,2025-03-23 19:19:07
11614,44,1,29,OPEN,2025-03-23 19:19:07
11615,89,3,37,OPEN,2025-03-23 19:19:08
11616,57,3,20,OPEN,2025-03-23 19:19:08
11617,80,26,14,OPEN,2025-03-23 19:19:08
11618,41,8,12,OPEN,2025-03-23 19:19:08
11619,3,18,2,OPEN,2025-03-23 19:19:08
11620,40,16,5,OPEN,2025-03-23 19:19:08
11621,29,29,0,OPEN,2025-03-23 19:19:08
11622,103,1,39,OPEN,2025-03-23 19:19:08
11623,28,7,23,OPEN,2025-03-23 19:19:09
11624,39,16,4,OPEN,2025-03-23 19:19:09
11625,83,29,11,OPEN,2025-03-23 19:19:09
11626,92,37,3,OPEN,2025-03-23 19:19:09
11627,21,5,25,OPEN,2025-03-23 19:19:09
11628,88,5,25,OPEN,2025-03-23 19:19:09
11629,42,22,8,OPEN,2025-03-23 19:24:09
11630,30,0,20,OPEN,2025-03-23 19:24:09
11631,54,5,28,OPEN,2025-03-23 19:24:10
11632,108,0,35,OPEN,2025-03-23 19:24:10
11633,20,3,27,OPEN,2025-03-23 19:24:10
11634,56,21,19,OPEN,2025-03-23 19:24:10
11635,6,18,2,OPEN,2025-03-23 19:24:10
11636,18,8,22,OPEN,2025-03-23 19:24:10
11637,32,12,18,OPEN,2025-03-23 19:24:10
11638,52,23,9,OPEN,2025-03-23 19:24:10
11639,48,5,35,OPEN,2025-03-23 19:24:11
11640,13,8,22,OPEN,2025-03-23 19:24:11
11641,43,2,28,OPEN,2025-03-23 19:24:11
11642,31,15,5,OPEN,2025-03-23 19:24:11
11643,98,39,1,OPEN,2025-03-23 19:24:11
11644,14,28,2,OPEN,2025-03-23 19:24:11
11645,1,19,12,OPEN,2025-03-23 19:24:11
11646,23,12,18,OPEN,2025-03-23 19:24:11
11647,106,8,32,OPEN,2025-03-23 19:24:11
11648,112,3,27,OPEN,2025-03-23 19:24:11
11649,68,13,27,OPEN,2025-03-23 19:24:12
11650,74,6,24,OPEN,2025-03-23 19:24:12
11651,87,26,12,OPEN,2025-03-23 19:24:12
11652,84,16,14,OPEN,2025-03-23 19:24:12
11653,90,8,32,OPEN,2025-03-23 19:24:12
11654,11,13,17,OPEN,2025-03-23 19:24:12
11655,17,6,14,OPEN,2025-03-23 19:24:12
11656,45,21,9,OPEN,2025-03-23 19:24:12
11657,114,6,34,OPEN,2025-03-23 19:24:12
11658,72,16,15,OPEN,2025-03-23 19:24:13
11659,63,27,8,OPEN,2025-03-23 19:24:13
11660,113,9,20,OPEN,2025-03-23 19:24:13
11661,91,30,0,OPEN,2025-03-23 19:24:13
11662,99,1,29,OPEN,2025-03-23 19:24:13
11663,9,18,6,OPEN,2025-03-23 19:24:13
11664,67,4,36,OPEN,2025-03-23 19:24:13
11665,116,0,30,OPEN,2025-03-23 19:24:13
